挂单时间,订单编号,合约代码,订单类型,报价方向,报价档位,拆单序号,挂单价格,挂单数量,报价模式,报价偏移,策略报价档数,定价使用深度,行情有效深度,基准价,买一价,卖一价,挂单时持仓
2025-03-28 09:20:55+08:00,BACKTESTING.873,fu2505.SHFE,MM,buy,3,1,3231.4,1,tick,7.0,3,5,5,3232.8476507103996,3233.0,3234.0,-1
2025-03-28 09:20:55+08:00,BACKTESTING.874,fu2505.SHFE,MM,sell,1,1,3234.0,1,tick,3.0,3,5,5,3232.8476507103996,3233.0,3234.0,-1
2025-03-28 09:20:55+08:00,BACKTESTING.875,fu2505.SHFE,MM,sell,2,1,3234.0,1,tick,5.0,3,5,5,3232.8476507103996,3233.0,3234.0,-1
2025-03-28 09:20:55+08:00,BACKTESTING.876,fu2505.SHFE,MM,sell,3,1,3234.4,1,tick,7.0,3,5,5,3232.8476507103996,3233.0,3234.0,-1
2025-03-28 09:34:44.500000+08:00,BACKTESTING.877,fu2505.SHFE,MM,buy,1,1,3228.0,1,tick,3.0,3,5,5,3229.28426894694,3228.0,3229.0,-1
2025-03-28 09:34:44.500000+08:00,BACKTESTING.878,fu2505.SHFE,MM,buy,2,1,3228.0,1,tick,5.0,3,5,5,3229.28426894694,3228.0,3229.0,-1
2025-03-28 09:34:44.500000+08:00,BACKTESTING.879,fu2505.SHFE,MM,buy,3,1,3227.8,1,tick,7.0,3,5,5,3229.28426894694,3228.0,3229.0,-1
2025-03-28 09:34:44.500000+08:00,BACKTESTING.880,fu2505.SHFE,MM,sell,1,1,3230.0,1,tick,3.0,3,5,5,3229.28426894694,3228.0,3229.0,-1
2025-03-28 09:34:44.500000+08:00,BACKTESTING.881,fu2505.SHFE,MM,sell,2,1,3230.4,1,tick,5.0,3,5,5,3229.28426894694,3228.0,3229.0,-1
2025-03-28 09:34:44.500000+08:00,BACKTESTING.882,fu2505.SHFE,MM,sell,3,1,3230.8,1,tick,7.0,3,5,5,3229.28426894694,3228.0,3229.0,-1
2025-03-28 09:43:06.500000+08:00,BACKTESTING.883,fu2505.SHFE,MM,buy,1,1,3224.0,1,tick,3.0,3,5,5,3225.097729473832,3224.0,3225.0,2
2025-03-28 09:43:06.500000+08:00,BACKTESTING.884,fu2505.SHFE,MM,buy,2,1,3224.0,1,tick,5.0,3,5,5,3225.097729473832,3224.0,3225.0,2
2025-03-28 09:43:06.500000+08:00,BACKTESTING.885,fu2505.SHFE,MM,buy,3,1,3223.6000000000004,1,tick,7.0,3,5,5,3225.097729473832,3224.0,3225.0,2
2025-03-28 09:43:06.500000+08:00,BACKTESTING.886,fu2505.SHFE,MM,sell,1,1,3225.8,1,tick,3.0,3,5,5,3225.097729473832,3224.0,3225.0,2
2025-03-28 09:43:06.500000+08:00,BACKTESTING.887,fu2505.SHFE,MM,sell,2,1,3226.2000000000003,1,tick,5.0,3,5,5,3225.097729473832,3224.0,3225.0,2
2025-03-28 09:43:06.500000+08:00,BACKTESTING.888,fu2505.SHFE,MM,sell,3,1,3226.6000000000004,1,tick,7.0,3,5,5,3225.097729473832,3224.0,3225.0,2
2025-03-28 09:52:20.500000+08:00,BACKTESTING.889,fu2505.SHFE,MM,buy,1,1,3219.8,1,tick,3.0,3,5,5,3221.7722114584044,3220.0,3221.0,5
2025-03-28 09:52:20.500000+08:00,BACKTESTING.890,fu2505.SHFE,MM,buy,2,1,3219.8,1,tick,5.0,3,5,5,3221.7722114584044,3220.0,3221.0,5
2025-03-28 09:52:20.500000+08:00,BACKTESTING.891,fu2505.SHFE,MM,buy,3,1,3219.8,1,tick,7.0,3,5,5,3221.7722114584044,3220.0,3221.0,5
2025-03-28 09:52:20.500000+08:00,BACKTESTING.892,fu2505.SHFE,MM,sell,1,1,3222.2000000000003,1,tick,3.0,3,5,5,3221.7722114584044,3220.0,3221.0,5
2025-03-28 09:52:20.500000+08:00,BACKTESTING.893,fu2505.SHFE,MM,sell,2,1,3222.6000000000004,1,tick,5.0,3,5,5,3221.7722114584044,3220.0,3221.0,5
2025-03-28 09:52:20.500000+08:00,BACKTESTING.894,fu2505.SHFE,MM,sell,3,1,3223.0000000000005,1,tick,7.0,3,5,5,3221.7722114584044,3220.0,3221.0,5
2025-03-28 10:42:08.500000+08:00,BACKTESTING.895,fu2505.SHFE,MM,buy,1,1,3224.0000000000005,1,tick,3.0,3,5,5,3224.8651086988634,3225.0,3226.0,5
2025-03-28 10:42:08.500000+08:00,BACKTESTING.896,fu2505.SHFE,MM,buy,2,1,3223.6000000000004,1,tick,5.0,3,5,5,3224.8651086988634,3225.0,3226.0,5
2025-03-28 10:42:08.500000+08:00,BACKTESTING.897,fu2505.SHFE,MM,buy,3,1,3223.2000000000003,1,tick,7.0,3,5,5,3224.8651086988634,3225.0,3226.0,5
2025-03-28 10:42:08.500000+08:00,BACKTESTING.898,fu2505.SHFE,MM,sell,1,1,3226.0,1,tick,3.0,3,5,5,3224.8651086988634,3225.0,3226.0,5
2025-03-28 10:42:08.500000+08:00,BACKTESTING.899,fu2505.SHFE,MM,sell,2,1,3226.0,1,tick,5.0,3,5,5,3224.8651086988634,3225.0,3226.0,5
2025-03-28 10:42:08.500000+08:00,BACKTESTING.900,fu2505.SHFE,MM,sell,3,1,3226.2000000000003,1,tick,7.0,3,5,5,3224.8651086988634,3225.0,3226.0,5
2025-03-28 10:45:29+08:00,BACKTESTING.901,fu2505.SHFE,MM,buy,1,1,3228.2000000000003,1,tick,3.0,3,5,5,3228.914108525768,3229.0,3230.0,2
2025-03-28 10:45:29+08:00,BACKTESTING.902,fu2505.SHFE,MM,buy,2,1,3227.8,1,tick,5.0,3,5,5,3228.914108525768,3229.0,3230.0,2
2025-03-28 10:45:29+08:00,BACKTESTING.903,fu2505.SHFE,MM,buy,3,1,3227.4,1,tick,7.0,3,5,5,3228.914108525768,3229.0,3230.0,2
2025-03-28 10:45:29+08:00,BACKTESTING.904,fu2505.SHFE,MM,sell,1,1,3230.0,1,tick,3.0,3,5,5,3228.914108525768,3229.0,3230.0,2
2025-03-28 10:45:29+08:00,BACKTESTING.905,fu2505.SHFE,MM,sell,2,1,3230.0,1,tick,5.0,3,5,5,3228.914108525768,3229.0,3230.0,2
2025-03-28 10:45:29+08:00,BACKTESTING.906,fu2505.SHFE,MM,sell,3,1,3230.4,1,tick,7.0,3,5,5,3228.914108525768,3229.0,3230.0,2
2025-03-28 10:51:56+08:00,BACKTESTING.907,fu2505.SHFE,MM,buy,1,1,3223.8,1,tick,3.0,3,5,5,3225.421633961294,3224.0,3225.0,5
2025-03-28 10:51:56+08:00,BACKTESTING.908,fu2505.SHFE,MM,buy,2,1,3223.8,1,tick,5.0,3,5,5,3225.421633961294,3224.0,3225.0,5
2025-03-28 10:51:56+08:00,BACKTESTING.909,fu2505.SHFE,MM,buy,3,1,3223.8,1,tick,7.0,3,5,5,3225.421633961294,3224.0,3225.0,5
2025-03-28 10:51:56+08:00,BACKTESTING.910,fu2505.SHFE,MM,sell,1,1,3226.0000000000005,1,tick,3.0,3,5,5,3225.421633961294,3224.0,3225.0,5
2025-03-28 10:51:56+08:00,BACKTESTING.911,fu2505.SHFE,MM,sell,2,1,3226.4000000000005,1,tick,5.0,3,5,5,3225.421633961294,3224.0,3225.0,5
2025-03-28 10:51:56+08:00,BACKTESTING.912,fu2505.SHFE,MM,sell,3,1,3226.8,1,tick,7.0,3,5,5,3225.421633961294,3224.0,3225.0,5
2025-03-28 10:54:20+08:00,BACKTESTING.915,fu2505.SHFE,MM,buy,1,1,3222.6000000000004,1,tick,3.0,3,5,5,3223.5742021392844,3223.0,3224.0,4
2025-03-28 10:54:20+08:00,BACKTESTING.916,fu2505.SHFE,MM,buy,2,1,3222.2000000000003,1,tick,5.0,3,5,5,3223.5742021392844,3223.0,3224.0,4
2025-03-28 10:54:20+08:00,BACKTESTING.917,fu2505.SHFE,MM,buy,3,1,3221.8,1,tick,7.0,3,5,5,3223.5742021392844,3223.0,3224.0,4
2025-03-28 10:54:20+08:00,BACKTESTING.918,fu2505.SHFE,MM,sell,1,1,3224.0000000000005,1,tick,3.0,3,5,5,3223.5742021392844,3223.0,3224.0,4
2025-03-28 10:54:20+08:00,BACKTESTING.919,fu2505.SHFE,MM,sell,2,1,3224.4000000000005,1,tick,5.0,3,5,5,3223.5742021392844,3223.0,3224.0,4
2025-03-28 10:54:20+08:00,BACKTESTING.920,fu2505.SHFE,MM,sell,3,1,3224.8,1,tick,7.0,3,5,5,3223.5742021392844,3223.0,3224.0,4
2025-03-28 11:29:04.500000+08:00,BACKTESTING.921,fu2505.SHFE,MM,buy,1,1,3217.8,1,tick,3.0,3,5,5,3219.4365880778378,3218.0,3219.0,4
2025-03-28 11:29:04.500000+08:00,BACKTESTING.922,fu2505.SHFE,MM,buy,2,1,3217.8,1,tick,5.0,3,5,5,3219.4365880778378,3218.0,3219.0,4
2025-03-28 11:29:04.500000+08:00,BACKTESTING.923,fu2505.SHFE,MM,buy,3,1,3217.8,1,tick,7.0,3,5,5,3219.4365880778378,3218.0,3219.0,4
2025-03-28 11:29:04.500000+08:00,BACKTESTING.924,fu2505.SHFE,MM,sell,1,1,3220.0000000000005,1,tick,3.0,3,5,5,3219.4365880778378,3218.0,3219.0,4
2025-03-28 11:29:04.500000+08:00,BACKTESTING.925,fu2505.SHFE,MM,sell,2,1,3220.4000000000005,1,tick,5.0,3,5,5,3219.4365880778378,3218.0,3219.0,4
2025-03-28 11:29:04.500000+08:00,BACKTESTING.926,fu2505.SHFE,MM,sell,3,1,3220.8,1,tick,7.0,3,5,5,3219.4365880778378,3218.0,3219.0,4
2025-03-28 14:00:52+08:00,BACKTESTING.928,fu2505.SHFE,MM,buy,1,1,3216.8,1,tick,3.0,3,5,5,3218.30535392725,3217.0,3218.0,5
2025-03-28 14:00:52+08:00,BACKTESTING.929,fu2505.SHFE,MM,buy,2,1,3216.8,1,tick,5.0,3,5,5,3218.30535392725,3217.0,3218.0,5
2025-03-28 14:00:52+08:00,BACKTESTING.930,fu2505.SHFE,MM,buy,3,1,3216.6000000000004,1,tick,7.0,3,5,5,3218.30535392725,3217.0,3218.0,5
2025-03-28 14:00:52+08:00,BACKTESTING.931,fu2505.SHFE,MM,sell,1,1,3218.8,1,tick,3.0,3,5,5,3218.30535392725,3217.0,3218.0,5
2025-03-28 14:00:52+08:00,BACKTESTING.932,fu2505.SHFE,MM,sell,2,1,3219.2000000000003,1,tick,5.0,3,5,5,3218.30535392725,3217.0,3218.0,5
2025-03-28 14:00:52+08:00,BACKTESTING.933,fu2505.SHFE,MM,sell,3,1,3219.6000000000004,1,tick,7.0,3,5,5,3218.30535392725,3217.0,3218.0,5
2025-03-28 14:17:38+08:00,BACKTESTING.934,fu2505.SHFE,MM,buy,1,1,3220.8,1,tick,3.0,3,5,5,3221.4937037891314,3222.0,3223.0,2
2025-03-28 14:17:38+08:00,BACKTESTING.935,fu2505.SHFE,MM,buy,2,1,3220.4,1,tick,5.0,3,5,5,3221.4937037891314,3222.0,3223.0,2
2025-03-28 14:17:38+08:00,BACKTESTING.936,fu2505.SHFE,MM,buy,3,1,3220.0,1,tick,7.0,3,5,5,3221.4937037891314,3222.0,3223.0,2
2025-03-28 14:17:38+08:00,BACKTESTING.937,fu2505.SHFE,MM,sell,1,1,3223.0,1,tick,3.0,3,5,5,3221.4937037891314,3222.0,3223.0,2
2025-03-28 14:17:38+08:00,BACKTESTING.938,fu2505.SHFE,MM,sell,2,1,3223.0,1,tick,5.0,3,5,5,3221.4937037891314,3222.0,3223.0,2
2025-03-28 14:17:38+08:00,BACKTESTING.939,fu2505.SHFE,MM,sell,3,1,3223.0,1,tick,7.0,3,5,5,3221.4937037891314,3222.0,3223.0,2
2025-03-28 14:25:23.500000+08:00,BACKTESTING.940,fu2505.SHFE,MM,buy,1,1,3225.0,1,tick,3.0,3,5,5,3225.606125018876,3225.0,3226.0,-1
2025-03-28 14:25:23.500000+08:00,BACKTESTING.941,fu2505.SHFE,MM,buy,2,1,3224.6000000000004,1,tick,5.0,3,5,5,3225.606125018876,3225.0,3226.0,-1
2025-03-28 14:25:23.500000+08:00,BACKTESTING.942,fu2505.SHFE,MM,buy,3,1,3224.2000000000003,1,tick,7.0,3,5,5,3225.606125018876,3225.0,3226.0,-1
2025-03-28 14:25:23.500000+08:00,BACKTESTING.943,fu2505.SHFE,MM,sell,1,1,3226.4,1,tick,3.0,3,5,5,3225.606125018876,3225.0,3226.0,-1
2025-03-28 14:25:23.500000+08:00,BACKTESTING.944,fu2505.SHFE,MM,sell,2,1,3226.8,1,tick,5.0,3,5,5,3225.606125018876,3225.0,3226.0,-1
2025-03-28 14:25:23.500000+08:00,BACKTESTING.945,fu2505.SHFE,MM,sell,3,1,3227.2000000000003,1,tick,7.0,3,5,5,3225.606125018876,3225.0,3226.0,-1
2025-03-28 14:58:45.500000+08:00,BACKTESTING.946,fu2505.SHFE,MM,buy,1,1,3220.8,1,tick,3.0,3,5,5,3221.5961311913825,3221.0,3222.0,2
2025-03-28 14:58:45.500000+08:00,BACKTESTING.947,fu2505.SHFE,MM,buy,2,1,3220.4,1,tick,5.0,3,5,5,3221.5961311913825,3221.0,3222.0,2
2025-03-28 14:58:45.500000+08:00,BACKTESTING.948,fu2505.SHFE,MM,buy,3,1,3220.0,1,tick,7.0,3,5,5,3221.5961311913825,3221.0,3222.0,2
2025-03-28 14:58:45.500000+08:00,BACKTESTING.949,fu2505.SHFE,MM,sell,1,1,3222.2000000000003,1,tick,3.0,3,5,5,3221.5961311913825,3221.0,3222.0,2
2025-03-28 14:58:45.500000+08:00,BACKTESTING.950,fu2505.SHFE,MM,sell,2,1,3222.6000000000004,1,tick,5.0,3,5,5,3221.5961311913825,3221.0,3222.0,2
2025-03-28 14:58:45.500000+08:00,BACKTESTING.951,fu2505.SHFE,MM,sell,3,1,3223.0,1,tick,7.0,3,5,5,3221.5961311913825,3221.0,3222.0,2
2025-03-28 20:59:00.500000+08:00,BACKTESTING.952,fu2505.SHFE,MM,buy,1,1,3223.4,1,tick,3.0,3,5,5,3224.1377047920623,3231.0,3232.0,-1
2025-03-28 20:59:00.500000+08:00,BACKTESTING.953,fu2505.SHFE,MM,buy,2,1,3223.0,1,tick,5.0,3,5,5,3224.1377047920623,3231.0,3232.0,-1
2025-03-28 20:59:00.500000+08:00,BACKTESTING.954,fu2505.SHFE,MM,buy,3,1,3222.6000000000004,1,tick,7.0,3,5,5,3224.1377047920623,3231.0,3232.0,-1
2025-03-28 20:59:00.500000+08:00,BACKTESTING.955,fu2505.SHFE,MM,sell,1,1,3232.0,1,tick,3.0,3,5,5,3224.1377047920623,3231.0,3232.0,-1
2025-03-28 20:59:00.500000+08:00,BACKTESTING.956,fu2505.SHFE,MM,sell,2,1,3232.0,1,tick,5.0,3,5,5,3224.1377047920623,3231.0,3232.0,-1
2025-03-28 20:59:00.500000+08:00,BACKTESTING.957,fu2505.SHFE,MM,sell,3,1,3232.0,1,tick,7.0,3,5,5,3224.1377047920623,3231.0,3232.0,-1
2025-03-28 21:00:04+08:00,BACKTESTING.958,fu2505.SHFE,MM,buy,1,1,3226.0,1,tick,3.0,3,5,5,3227.106575297009,3226.0,3227.0,-1
2025-03-28 21:00:04+08:00,BACKTESTING.959,fu2505.SHFE,MM,buy,2,1,3226.0,1,tick,5.0,3,5,5,3227.106575297009,3226.0,3227.0,-1
2025-03-28 21:00:04+08:00,BACKTESTING.960,fu2505.SHFE,MM,buy,3,1,3225.6000000000004,1,tick,7.0,3,5,5,3227.106575297009,3226.0,3227.0,-1
2025-03-28 21:00:04+08:00,BACKTESTING.961,fu2505.SHFE,MM,sell,1,1,3227.8,1,tick,3.0,3,5,5,3227.106575297009,3226.0,3227.0,-1
2025-03-28 21:00:04+08:00,BACKTESTING.962,fu2505.SHFE,MM,sell,2,1,3228.2000000000003,1,tick,5.0,3,5,5,3227.106575297009,3226.0,3227.0,-1
2025-03-28 21:00:04+08:00,BACKTESTING.963,fu2505.SHFE,MM,sell,3,1,3228.6000000000004,1,tick,7.0,3,5,5,3227.106575297009,3226.0,3227.0,-1
2025-03-28 21:08:10.500000+08:00,BACKTESTING.964,fu2505.SHFE,MM,buy,1,1,3229.4,1,tick,3.0,3,5,5,3230.01196753088,3231.0,3232.0,-1
2025-03-28 21:08:10.500000+08:00,BACKTESTING.965,fu2505.SHFE,MM,buy,2,1,3229.0,1,tick,5.0,3,5,5,3230.01196753088,3231.0,3232.0,-1
2025-03-28 21:08:10.500000+08:00,BACKTESTING.966,fu2505.SHFE,MM,buy,3,1,3228.6000000000004,1,tick,7.0,3,5,5,3230.01196753088,3231.0,3232.0,-1
2025-03-28 21:08:10.500000+08:00,BACKTESTING.967,fu2505.SHFE,MM,sell,1,1,3232.0,1,tick,3.0,3,5,5,3230.01196753088,3231.0,3232.0,-1
2025-03-28 21:08:10.500000+08:00,BACKTESTING.968,fu2505.SHFE,MM,sell,2,1,3232.0,1,tick,5.0,3,5,5,3230.01196753088,3231.0,3232.0,-1
2025-03-28 21:08:10.500000+08:00,BACKTESTING.969,fu2505.SHFE,MM,sell,3,1,3232.0,1,tick,7.0,3,5,5,3230.01196753088,3231.0,3232.0,-1
2025-03-28 21:11:14.500000+08:00,BACKTESTING.970,fu2505.SHFE,MM,buy,1,1,3226.0,1,tick,3.0,3,5,5,3227.1925396206634,3226.0,3227.0,-1
2025-03-28 21:11:14.500000+08:00,BACKTESTING.971,fu2505.SHFE,MM,buy,2,1,3226.0,1,tick,5.0,3,5,5,3227.1925396206634,3226.0,3227.0,-1
2025-03-28 21:11:14.500000+08:00,BACKTESTING.972,fu2505.SHFE,MM,buy,3,1,3225.6000000000004,1,tick,7.0,3,5,5,3227.1925396206634,3226.0,3227.0,-1
2025-03-28 21:11:14.500000+08:00,BACKTESTING.973,fu2505.SHFE,MM,sell,1,1,3227.8,1,tick,3.0,3,5,5,3227.1925396206634,3226.0,3227.0,-1
2025-03-28 21:11:14.500000+08:00,BACKTESTING.974,fu2505.SHFE,MM,sell,2,1,3228.2000000000003,1,tick,5.0,3,5,5,3227.1925396206634,3226.0,3227.0,-1
2025-03-28 21:11:14.500000+08:00,BACKTESTING.975,fu2505.SHFE,MM,sell,3,1,3228.6000000000004,1,tick,7.0,3,5,5,3227.1925396206634,3226.0,3227.0,-1
2025-03-28 21:21:00+08:00,BACKTESTING.976,fu2505.SHFE,MM,buy,1,1,3222.0,1,tick,3.0,3,5,5,3222.9568174162932,3222.0,3223.0,-1
2025-03-28 21:21:00+08:00,BACKTESTING.977,fu2505.SHFE,MM,buy,2,1,3221.8,1,tick,5.0,3,5,5,3222.9568174162932,3222.0,3223.0,-1
2025-03-28 21:21:00+08:00,BACKTESTING.978,fu2505.SHFE,MM,buy,3,1,3221.4,1,tick,7.0,3,5,5,3222.9568174162932,3222.0,3223.0,-1
2025-03-28 21:21:00+08:00,BACKTESTING.979,fu2505.SHFE,MM,sell,1,1,3223.6000000000004,1,tick,3.0,3,5,5,3222.9568174162932,3222.0,3223.0,-1
2025-03-28 21:21:00+08:00,BACKTESTING.980,fu2505.SHFE,MM,sell,2,1,3224.0,1,tick,5.0,3,5,5,3222.9568174162932,3222.0,3223.0,-1
2025-03-28 21:21:00+08:00,BACKTESTING.981,fu2505.SHFE,MM,sell,3,1,3224.4,1,tick,7.0,3,5,5,3222.9568174162932,3222.0,3223.0,-1
2025-03-28 21:33:44.500000+08:00,BACKTESTING.982,fu2505.SHFE,MM,buy,1,1,3218.0,1,tick,3.0,3,5,5,3218.79338003682,3218.0,3219.0,2
2025-03-28 21:33:44.500000+08:00,BACKTESTING.983,fu2505.SHFE,MM,buy,2,1,3217.6000000000004,1,tick,5.0,3,5,5,3218.79338003682,3218.0,3219.0,2
2025-03-28 21:33:44.500000+08:00,BACKTESTING.984,fu2505.SHFE,MM,buy,3,1,3217.2000000000003,1,tick,7.0,3,5,5,3218.79338003682,3218.0,3219.0,2
2025-03-28 21:33:44.500000+08:00,BACKTESTING.985,fu2505.SHFE,MM,sell,1,1,3219.4,1,tick,3.0,3,5,5,3218.79338003682,3218.0,3219.0,2
2025-03-28 21:33:44.500000+08:00,BACKTESTING.986,fu2505.SHFE,MM,sell,2,1,3219.8,1,tick,5.0,3,5,5,3218.79338003682,3218.0,3219.0,2
2025-03-28 21:33:44.500000+08:00,BACKTESTING.987,fu2505.SHFE,MM,sell,3,1,3220.2000000000003,1,tick,7.0,3,5,5,3218.79338003682,3218.0,3219.0,2
2025-03-28 21:40:57+08:00,BACKTESTING.988,fu2505.SHFE,MM,buy,1,1,3213.8,1,tick,3.0,3,5,5,3215.5253316219537,3214.0,3215.0,5
2025-03-28 21:40:57+08:00,BACKTESTING.989,fu2505.SHFE,MM,buy,2,1,3213.8,1,tick,5.0,3,5,5,3215.5253316219537,3214.0,3215.0,5
2025-03-28 21:40:57+08:00,BACKTESTING.990,fu2505.SHFE,MM,buy,3,1,3213.8,1,tick,7.0,3,5,5,3215.5253316219537,3214.0,3215.0,5
2025-03-28 21:40:57+08:00,BACKTESTING.991,fu2505.SHFE,MM,sell,1,1,3216.0000000000005,1,tick,3.0,3,5,5,3215.5253316219537,3214.0,3215.0,5
2025-03-28 21:40:57+08:00,BACKTESTING.992,fu2505.SHFE,MM,sell,2,1,3216.4000000000005,1,tick,5.0,3,5,5,3215.5253316219537,3214.0,3215.0,5
2025-03-28 21:40:57+08:00,BACKTESTING.993,fu2505.SHFE,MM,sell,3,1,3216.8,1,tick,7.0,3,5,5,3215.5253316219537,3214.0,3215.0,5
2025-03-28 22:07:45.500000+08:00,BACKTESTING.994,fu2505.SHFE,MM,buy,1,1,3209.8,1,tick,3.0,3,5,5,3211.3526020500294,3210.0,3211.0,5
2025-03-28 22:07:45.500000+08:00,BACKTESTING.995,fu2505.SHFE,MM,buy,2,1,3209.8,1,tick,5.0,3,5,5,3211.3526020500294,3210.0,3211.0,5
2025-03-28 22:07:45.500000+08:00,BACKTESTING.996,fu2505.SHFE,MM,buy,3,1,3209.6000000000004,1,tick,7.0,3,5,5,3211.3526020500294,3210.0,3211.0,5
2025-03-28 22:07:45.500000+08:00,BACKTESTING.997,fu2505.SHFE,MM,sell,1,1,3211.8,1,tick,3.0,3,5,5,3211.3526020500294,3210.0,3211.0,5
2025-03-28 22:07:45.500000+08:00,BACKTESTING.998,fu2505.SHFE,MM,sell,2,1,3212.2000000000003,1,tick,5.0,3,5,5,3211.3526020500294,3210.0,3211.0,5
2025-03-28 22:07:45.500000+08:00,BACKTESTING.999,fu2505.SHFE,MM,sell,3,1,3212.6000000000004,1,tick,7.0,3,5,5,3211.3526020500294,3210.0,3211.0,5
2025-03-28 22:08:37+08:00,BACKTESTING.1002,fu2505.SHFE,MM,buy,1,1,3208.6000000000004,1,tick,3.0,3,5,5,3209.5093368586313,3209.0,3210.0,4
2025-03-28 22:08:37+08:00,BACKTESTING.1003,fu2505.SHFE,MM,buy,2,1,3208.2000000000003,1,tick,5.0,3,5,5,3209.5093368586313,3209.0,3210.0,4
2025-03-28 22:08:37+08:00,BACKTESTING.1004,fu2505.SHFE,MM,buy,3,1,3207.8,1,tick,7.0,3,5,5,3209.5093368586313,3209.0,3210.0,4
2025-03-28 22:08:37+08:00,BACKTESTING.1005,fu2505.SHFE,MM,sell,1,1,3210.0000000000005,1,tick,3.0,3,5,5,3209.5093368586313,3209.0,3210.0,4
2025-03-28 22:08:37+08:00,BACKTESTING.1006,fu2505.SHFE,MM,sell,2,1,3210.4000000000005,1,tick,5.0,3,5,5,3209.5093368586313,3209.0,3210.0,4
2025-03-28 22:08:37+08:00,BACKTESTING.1007,fu2505.SHFE,MM,sell,3,1,3210.8,1,tick,7.0,3,5,5,3209.5093368586313,3209.0,3210.0,4
2025-03-28 22:14:22+08:00,BACKTESTING.1008,fu2505.SHFE,MM,buy,1,1,3203.8,1,tick,3.0,3,5,5,3206.246329559686,3204.0,3205.0,4
2025-03-28 22:14:22+08:00,BACKTESTING.1009,fu2505.SHFE,MM,buy,2,1,3203.8,1,tick,5.0,3,5,5,3206.246329559686,3204.0,3205.0,4
2025-03-28 22:14:22+08:00,BACKTESTING.1010,fu2505.SHFE,MM,buy,3,1,3203.8,1,tick,7.0,3,5,5,3206.246329559686,3204.0,3205.0,4
2025-03-28 22:14:22+08:00,BACKTESTING.1011,fu2505.SHFE,MM,sell,1,1,3206.8,1,tick,3.0,3,5,5,3206.246329559686,3204.0,3205.0,4
2025-03-28 22:14:22+08:00,BACKTESTING.1012,fu2505.SHFE,MM,sell,2,1,3207.2000000000003,1,tick,5.0,3,5,5,3206.246329559686,3204.0,3205.0,4
2025-03-28 22:14:22+08:00,BACKTESTING.1013,fu2505.SHFE,MM,sell,3,1,3207.6000000000004,1,tick,7.0,3,5,5,3206.246329559686,3204.0,3205.0,4
2025-03-28 22:17:37+08:00,BACKTESTING.1015,fu2505.SHFE,MM,buy,1,1,3202.8,1,tick,3.0,3,5,5,3204.045313096205,3203.0,3204.0,4
2025-03-28 22:17:37+08:00,BACKTESTING.1016,fu2505.SHFE,MM,buy,2,1,3202.8,1,tick,5.0,3,5,5,3204.045313096205,3203.0,3204.0,4
2025-03-28 22:17:37+08:00,BACKTESTING.1017,fu2505.SHFE,MM,buy,3,1,3202.4000000000005,1,tick,7.0,3,5,5,3204.045313096205,3203.0,3204.0,4
2025-03-28 22:17:37+08:00,BACKTESTING.1018,fu2505.SHFE,MM,sell,1,1,3204.6000000000004,1,tick,3.0,3,5,5,3204.045313096205,3203.0,3204.0,4
2025-03-28 22:17:37+08:00,BACKTESTING.1019,fu2505.SHFE,MM,sell,2,1,3205.0000000000005,1,tick,5.0,3,5,5,3204.045313096205,3203.0,3204.0,4
2025-03-28 22:17:37+08:00,BACKTESTING.1020,fu2505.SHFE,MM,sell,3,1,3205.4000000000005,1,tick,7.0,3,5,5,3204.045313096205,3203.0,3204.0,4
2025-03-28 22:19:05+08:00,BACKTESTING.1022,fu2505.SHFE,MM,buy,1,1,3201.6000000000004,1,tick,3.0,3,5,5,3202.4096889752977,3202.0,3203.0,5
2025-03-28 22:19:05+08:00,BACKTESTING.1023,fu2505.SHFE,MM,buy,2,1,3201.2000000000003,1,tick,5.0,3,5,5,3202.4096889752977,3202.0,3203.0,5
2025-03-28 22:19:05+08:00,BACKTESTING.1024,fu2505.SHFE,MM,buy,3,1,3200.8,1,tick,7.0,3,5,5,3202.4096889752977,3202.0,3203.0,5
2025-03-28 22:19:05+08:00,BACKTESTING.1025,fu2505.SHFE,MM,sell,1,1,3203.0000000000005,1,tick,3.0,3,5,5,3202.4096889752977,3202.0,3203.0,5
2025-03-28 22:19:05+08:00,BACKTESTING.1026,fu2505.SHFE,MM,sell,2,1,3203.4000000000005,1,tick,5.0,3,5,5,3202.4096889752977,3202.0,3203.0,5
2025-03-28 22:19:05+08:00,BACKTESTING.1027,fu2505.SHFE,MM,sell,3,1,3203.8,1,tick,7.0,3,5,5,3202.4096889752977,3202.0,3203.0,5
2025-03-28 22:19:54.500000+08:00,BACKTESTING.1029,fu2505.SHFE,MM,buy,1,1,3200.8,1,tick,3.0,3,5,5,3201.7610431594094,3201.0,3202.0,4
2025-03-28 22:19:54.500000+08:00,BACKTESTING.1030,fu2505.SHFE,MM,buy,2,1,3200.4000000000005,1,tick,5.0,3,5,5,3201.7610431594094,3201.0,3202.0,4
2025-03-28 22:19:54.500000+08:00,BACKTESTING.1031,fu2505.SHFE,MM,buy,3,1,3200.0000000000005,1,tick,7.0,3,5,5,3201.7610431594094,3201.0,3202.0,4
2025-03-28 22:19:54.500000+08:00,BACKTESTING.1032,fu2505.SHFE,MM,sell,1,1,3202.2000000000003,1,tick,3.0,3,5,5,3201.7610431594094,3201.0,3202.0,4
